datetime,portfolio_value,cash,positions,return
2022-03-08 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-08 21:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-08 21:29:00-05:00,100000.0,100000.0,[],0.0
2022-03-09 08:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-09 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-09 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-09 21:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-09 21:29:00-05:00,100000.0,100000.0,[],0.0
2022-03-10 08:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-10 21:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-10 21:29:00-05:00,100000.0,100000.0,[],0.0
2022-03-11 08:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-11 21:30:00-05:00,100000.0,100000.0,[],0.0
2022-03-11 21:29:00-05:00,100000.0,100000.0,[],0.0
2022-03-14 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-14 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-14 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-14 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-14 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-15 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-15 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-15 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-15 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-15 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-16 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-16 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-16 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-16 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-16 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-17 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-17 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-17 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-17 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-17 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-18 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-18 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-18 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-18 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-18 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-21 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-21 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-21 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-21 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-21 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-22 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-22 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-22 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-22 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-22 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-23 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-23 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-23 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-23 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-23 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-24 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-24 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-24 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-24 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-24 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-25 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-25 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-25 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-25 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-25 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-28 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-28 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-28 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-28 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-28 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-29 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-29 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-29 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-29 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-29 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-30 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-30 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-30 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-30 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-30 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-03-31 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-31 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-31 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-31 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-03-31 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-01 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-01 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-01 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-01 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-01 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-04 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-04 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-04 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-04 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-04 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-05 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-05 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-05 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-05 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-05 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-06 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-06 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-06 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-06 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-06 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-07 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-07 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-07 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-07 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-07 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-08 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-08 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-08 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-08 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-08 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-11 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-11 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-11 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-11 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-11 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-12 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-12 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-12 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-12 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-12 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-13 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-13 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-13 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-13 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-13 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-14 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-14 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-14 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-14 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-14 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-18 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-18 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-18 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-18 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-18 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-19 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-19 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-19 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-19 21:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-19 21:29:00-04:00,100000.0,100000.0,[],0.0
2022-04-20 08:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-20 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-20 09:30:00-04:00,100000.0,100000.0,[],0.0
2022-04-20 21:30:00-04:00,100000.0,100000.0,[],0.0
